0.000000, 0.016593
0.000000, 0.016622
0.000000, 0.016651
0.000000, 0.016679
0.000000, 0.016708
0.000000, 0.016737
0.000000, 0.016766
0.000000, 0.016795
0.000000, 0.016824
0.000000, 0.016853
0.000000, 0.016882
0.000000, 0.016910
0.000000, 0.016939
0.000000, 0.016968
0.000000, 0.016997
0.000000, 0.017025
0.000000, 0.017054
0.000000, 0.017082
0.000000, 0.017111
0.000000, 0.017140
0.000000, 0.017168
0.000000, 0.017197
0.000000, 0.017225
0.000000, 0.017254
0.000000, 0.017282
0.000000, 0.017311
0.000000, 0.017339
0.000000, 0.017367
0.000000, 0.017396
0.000000, 0.017424
0.000000, 0.017452
0.000000, 0.017481
0.000000, 0.017509
0.000000, 0.017537
0.000000, 0.017566
0.000000, 0.017594
0.000000, 0.017622
0.000000, 0.017650
0.000000, 0.017678
0.000000, 0.017706
0.000000, 0.017734
0.000000, 0.017763
0.000000, 0.017791
0.000000, 0.017819
0.000000, 0.017847
0.000000, 0.017875
0.000000, 0.017903
0.000000, 0.017931
0.000000, 0.017958
0.000000, 0.017986
0.000000, 0.018014
0.000000, 0.018042
0.000000, 0.018070
0.000000, 0.018098
0.000000, 0.018125
0.000000, 0.018153
0.000000, 0.018181
0.000000, 0.018209
0.000000, 0.018236
0.000000, 0.018264
0.000000, 0.018292
0.000000, 0.018319
0.000000, 0.018347
0.000000, 0.018375
0.000000, 0.018402
0.000000, 0.018430
0.000000, 0.018457
0.000000, 0.018485
0.000000, 0.018512
0.000000, 0.018540
0.000000, 0.018567
0.000000, 0.018595
0.000000, 0.018622
0.000000, 0.018650
0.000000, 0.018677
0.000000, 0.018704
0.000000, 0.018732
0.000000, 0.018759
0.000000, 0.018786
0.000000, 0.018813
0.000000, 0.018841
0.000000, 0.018868
0.000000, 0.018895
0.000000, 0.018922
0.000000, 0.018950
0.000000, 0.018977
0.000000, 0.019004
0.000000, 0.019031
0.000000, 0.019058
0.000000, 0.019085
0.000000, 0.019112
0.000000, 0.019139
0.000000, 0.019166
0.000000, 0.019193
0.000000, 0.019220
0.000000, 0.019247
0.000000, 0.019274
0.000000, 0.019301
0.000000, 0.019328
0.000000, 0.019355
0.000000, 0.019382
0.000000, 0.019409
0.000000, 0.019436
0.000000, 0.019462
0.000000, 0.019489
0.000000, 0.019516
0.000000, 0.019543
0.000000, 0.019569
0.000000, 0.019596
0.000000, 0.019623
0.000000, 0.019650
0.000000, 0.019676
0.000000, 0.019703
0.000000, 0.019729
0.000000, 0.019756
0.000000, 0.019783
0.000000, 0.019809
0.000000, 0.019836
0.000000, 0.019862
0.000000, 0.019889
0.000000, 0.019915
0.000000, 0.019942
0.000000, 0.019968
0.000000, 0.019995
0.000000, 0.020021
0.000000, 0.020048
0.000000, 0.020074
0.000000, 0.020101
0.000000, 0.020127
0.000000, 0.020153
0.000000, 0.020180
0.000000, 0.020206
0.000000, 0.020232
0.000000, 0.020258
0.000000, 0.020285
0.000000, 0.020311
0.000000, 0.020337
0.000000, 0.020363
0.000000, 0.020390
0.000000, 0.020416
0.000000, 0.020442
0.000000, 0.020468
0.000000, 0.020494
0.000000, 0.020520
0.000000, 0.020547
0.000000, 0.020573
0.000000, 0.020599
0.000000, 0.020625
0.000000, 0.020651
0.000000, 0.020677
0.000000, 0.020703
0.000000, 0.020729
0.000000, 0.020755
0.000000, 0.020781
0.000000, 0.020807
0.000000, 0.020833
0.000000, 0.020858
0.000000, 0.020884
0.000000, 0.020910
0.000000, 0.020936
0.000000, 0.020962
0.000000, 0.020988
0.000000, 0.021014
0.000000, 0.021039
0.000000, 0.021065
0.000000, 0.021091
0.000000, 0.021117
0.000000, 0.021142
0.000000, 0.021168
0.000000, 0.021194
0.000000, 0.021219
0.000000, 0.021245
0.000000, 0.021271
